schema_version,disease_id,row_sha256,catalog_sha256,decision,icd10_code,reviewer,reviewed_at,review_note
1,TAYY-03343,48f9eee4b161324a677811f0899496e4aad819e953915053a51b808038012b1d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,G70.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03344,b48e775bdfe21e7b07b8c6f160f61f3b93d511012f781c449e66fe52016869de,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A01.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03345,4dd6f7a19f2c8608e122327572845adaf26ff333046a5afd008de0aa6339e540,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E22.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03346,acce7202f3d1c17d595a6fdc98c4af803b70407a0239c0a32429f2b7858929ef,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J37.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03347,d85f64462634d2cd1584e5eac366b2b306e63b700df5b5d56411e1ed87ee95be,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B01.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03348,e2416511a93a1d7715ea984cf9b3764ce36ab9dc3baa44017562769a3f0764d7,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C49.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03349,1add28ff8b948b2a303900cc2159ea8bd9e93ebff4dd51b26c5ba19bac923436,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C62.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03350,028a0aea2bf2b10c7cf617cee62df78755df20bed0399229a9a375ac0c483d46,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy nhất trí mã M06.1 nhưng mã này cần mã kép/chi tiết hơn — không gán đơn lẻ được.
1,TAYY-03351,ee54320dee2e134cbbd5785ab2c3dec3a434d6993f278795532598a7780df612,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C51.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03352,c1eef180a7e531abd9de4676371cac395b8643b649b89dbc4f902cf54b7b0541,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E23.6,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03353,a8953b579189bf05cb5dfb3b8ef08365886a4e0a1bd5ebb85522a03132f8a682,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C22.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03354,b5e585031ea85b90f9f5403706b051244c55a17828890e64457d185919f634a3,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy nhất trí mã A20 nhưng mã này cần mã kép/chi tiết hơn — không gán đơn lẻ được.
1,TAYY-03355,10774657d1fcb2fee1115d2a0e5c844fb911904a42e4fffbf8c25c32471a9b00,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B07,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03356,afe9f5fa467bf7c2293ea0c1ff2fc4bdb4415a6728172499703c9866cfd7b87e,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H18.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03357,a6c2e24cb22356a6f2c87493a52babcebf3d4edd09dda33ef8d1690c87cc630c,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,R09.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03358,f288bf0f6b728bb92a71aea17e4023e3b30e45bc3e69ce9cdb769cc07dbad0b6,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,needs_more_information,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán bản ghi thiếu thông tin để định bệnh.
1,TAYY-03359,390b98ed168a9a87f58bb7524e043443e3baf146e07119a271d2551673680e11,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C51.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03360,61b94e011211e9ac76711ce629624e62ab4eba3a27b08e1c5efb63ca5fb37ad8,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B03,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03361,4c88aabd1a3fadd5b5d1067a341e68a362d4dd45ba95b3ed0b38d249b96af07b,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E07.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03362,87ea86fb2c78a3b18f6c7848a521f54e56f74745834ebb2eff38f3e65837fd91,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K37,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03364,52f5e15080a5f92c4934268dba4f84edf950333e7330c53c8c1901ef9b6a4219,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,F10.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03365,1d8527517111eebfceda005156569cbb3167920701c2d02d21bb70a76ff6b5ab,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A22.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03366,e7b067f48871f79ccc3a5180208e999d95dd6fac7b280ff0080ae980cd705e60,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán không phải một bệnh gán được đúng một mã đơn (đề mục chung/mơ hồ).
1,TAYY-03367,0932e05074f0a337d4952493be76490585c9a0ecf03d2240e0472d5cc111c6dd,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C49.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03368,5ddea5f389528e17fcced19d948b04b0aca489a1bea22de263fd49f2336a2177,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E22.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03369,8d128f845566d236586b528ce7c045af203aff5b7fdcbb1177588d0fa5f0a6f8,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L40.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03370,3ab524ff8e720fee39145b8723bcda2c04a8f9367ddc4e7c42abc26ae0b65559,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I33.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03372,ab731e16357d861536b70d4806d54babcba724ace7f8f46b86dccd2544fde8bb,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E05.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03373,52b865bc95447528ab28e139295b72a05e94ba26d1c9552e4090f191b7dd76d2,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A21.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03374,bade38e78d7d72a8e4a5244e430dd115e1ddd21f64db886e239be20061aa343c,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,M31.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03375,21eea3ee97f8bdde446bea053ab3dcefe73af65b682eeffe4eb2ace13ff0fd75,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,O34.7,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03376,0db057b78ef50ddcd03f6479b942b9455a424b6cb75acbefeee0d0acfb850392,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D09.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03377,fb0dad43698413f78366cd81092000c9e337ca67a33f5355dbee4c8e06d961f2,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K25.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03378,b9898f33b385c02e14198f3430cbf9d3e402f919932bb3878a5e0143cfa6a7ab,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A04.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03379,f5000a9679e2b36a4d750221495963c665c41a581b4edede4d680e3adeaf1c73,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C79.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03380,deb9dbb2e89aa2981bdcef7da1871becd04dc72ed4665621b2d04c4e0a5498b4,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D64.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03381,2da0160f4e91c58e76afa8d34fadf9e2ab7a153f10bf6c963724ce5b90ac9ada,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K29.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03382,1871b919efdde7063ecdc068b839124eb1fcb02278450b49efd89f3c5d1c307b,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A04.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03383,f3a1e297c06604b76a8140838f238c5100f54bf78d56a11f70c9a9163f33e984,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L56.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03385,b81c23d3895a7ea0985bea406d896eeb0b461538f1fa2d816beaa0de5eb08afe,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,R23.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03386,667b81986bddb1ae00e91ac09d26b0d8a978c0ad3c1497fd939cc402e7c10447,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,P35.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03388,bd7f11f75792d4df94cf8d186af627848fc0ff343e432e878e7bc8c12ef323fc,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,L95.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03389,1beb02c2dd18cad2b510db37bac48ca61586ae617375c3a74a636933ae7d966f,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C44.5,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03390,bdcfb747d2953b06d766f60f4460aa4fdf7be52975c93366ef2afbc50830fecf,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C77.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03391,e21b089fcf98a714654cf07383d82a0e46397d8db5dd9f7e59aa436549d1ef23,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H70.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03392,f0fa021ab7441d18ae69f3e79a742e949c9f8599e317350c5dff682144f9b00d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N04.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03393,8693e3f1a793b47f0e5565860a9a935b0b5e13d07f73202c235351cb6a042cef,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A92.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03394,bce9c42d71ad4e2ad4dfa92673c02530a46a546b2e54d3778221da03b65d7dbf,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C91.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03395,1dd720c7d5764d51dda8a8790852bb156bceb2949ab3361e5fb417529f0ccfab,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H49.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03396,b8b04e3d3a2320d00edb41c1fe23e4fcb75c0b52bfa3a1175ffe944b59bcdae7,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,J06.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03398,8769dfa5a48847aa63ced719e51283c5bf3f170986bae2d7d01da9cf03387a37,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy nhất trí mã B30.3 nhưng mã này cần mã kép/chi tiết hơn — không gán đơn lẻ được.
1,TAYY-03399,c6ab1b328ebb849efc624aa0e27058b0107011fbf3a73b6d9fa525b53a3ff226,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B37.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03400,83b0cc1a4a5c4e9e725dbd2f79e310a3e15230db9108410e809c272a95d66347,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,H11.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03401,c822712870e085e979c4b7c9986bf67f9556bbcf9d132e71fb1a55d522103c18,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D59.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03402,d11e74052b11e7556a9262c1c2004baf1119f06e76dd4d9653e34df721b8d382,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C71.7,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03403,386f844cae61d96ce1ef38d0d541bffe1ae705dc731dd981d63edc0a9832c07a,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,R16.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03404,8f2d09aa9c83725bfa087e48274b974b0adb1dbc00148001bd7e5a69c06ef63b,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N61,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03405,77e560d0011106e6f995c644ba80061fff06c1404d31e4faee51191a313f63f4,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,M31.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03407,e7405213da74e24b46bc2c3b5e674f6365fe59d75b7862556cd7ca2b06251c6b,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,M31.7,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03408,830ca4bb48425a57f5470b1e92a53a85cc4b2679a944cc52bbc6b18e237d8e60,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C92.7,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03409,3511026a75adc659506fc8862c8fb46fded4495c7f3dbbf284dcbace90021c3c,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán không phải một bệnh gán được đúng một mã đơn (đề mục chung/mơ hồ).
1,TAYY-03410,7d0f1e76480710d9cb99b12ff589938748ad743a476f7e6c2d8db3ce45738e6e,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D86.8,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03411,f4be7d91e621c8251f3738b6cddb697239098465d29fc14a742e18da9d4c2858,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I49.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03412,952f0bd99494f724971de817dd2e24b4c0d82e31c15d90e7d5589f9ff0c40407,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E51.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03413,1d05c21169496ecbdf2853e6af23e627761495228957824dc1290aed6a1f660d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,D15.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03414,5f8d9d171699d48495711e3f710beabfabed0b53d9358bd1f04b536aceaccc96,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B65.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03415,819059f2a9ef07bf10b2136cc53b30b8ed40eb3c09e8e083af1965c0a6e173fe,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N92.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03416,b3dcdbd0ab0437db68e732908e10b2bf8b883fec4b29dbb380d58c65269c2211,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán không phải một bệnh gán được đúng một mã đơn (đề mục chung/mơ hồ).
1,TAYY-03417,b1dd6dde4b003f696ed8ce61c1e8035689009327cce2cb4a766ee8ed079f715a,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E23.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03418,93266903f7911adaaf8f69c11a51313aebcaef3fb684847cdca8edae276416e0,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,unmappable_no_single_code,,hoangkv567,2026-08-19T12:31:54+00:00,Máy phán không phải một bệnh gán được đúng một mã đơn (đề mục chung/mơ hồ).
1,TAYY-03419,798043da56c8dc0bc76e8443ebd6069b736ada84859233ee3790365a8626a2c9,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N95.2,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03420,8be72f6aaba762d74e60eb48e57b555bf2f8b21219c8f04b75436e37122f47ab,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,B75,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03421,d7ec5521a0e37015467a16ab2b584a6d2d428d0bd32b37700167bc5bfe5c570f,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C82.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03422,6cefa5ae8ea9e01e002a5790d3dec99872d32e9ae8b58589df7609a501abdb95,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,A98.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03423,f0aee0ea8fd1f7872b0b77967ca5376adc4a0cc841ecaf1f747562bca35e793e,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,F40.1,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03424,2582f8864efb7466a66b8a820b0746cdc6498933a46503288bf28db3b456cc61,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,E21.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03425,483964b875b09fd6ca259e96d81e91010fa4f2133f8a65ca20b7af0201a9ed0a,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,N95.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03426,a3de57ba45a1ddb2124544d3f0cddf789780ab90d8f2e95308d822c16ffff965,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,C91.4,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03427,a0ba434ab1389019baea1aec3fdf7a8bda17d8aa1d3572276be60b18b381fe54,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K83.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03428,9b27928d1f621e35b9381ea740cf672285ba93b7672ab53b7cd4be200afd6d2d,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,O90.3,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03429,30b80348f9852850e5bc3395d625a7f5b0097dddadb649f9355a2f0c8c2e7328,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,I63.9,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
1,TAYY-03430,60d611e6b49055d09a82e0f2991493a0dfaf9a4d125ac2b865c500ccc94f13dc,e79a61fd521ab132d7f03c12a1824177505c24fad055d50ebc06625c5ef74604,approved,K29.0,hoangkv567,2026-08-19T12:31:54+00:00,Duyệt hàng loạt theo đồng thuận máy (>=2 phiếu LLM hoặc Tier A exact).
